Time         Position     density      velocity     Temperature  Pressure     species1     species2    
0.08         0.07         0.90         0.88         324.88       191.16       0.84         0.16        
0.08         0.09         0.93         0.85         307.55       189.04       0.90         0.10        
0.08         0.11         0.96         0.82         294.24       186.97       0.94         0.06        
0.08         0.13         0.98         0.81         285.22       184.95       0.96         0.04        
0.08         0.15         0.99         0.80         279.65       182.95       0.98         0.02        
0.08         0.17         0.99         0.79         276.46       180.96       0.99         0.01        
0.08         0.19         1.00         0.79         274.73       178.98       0.99         0.01        
0.08         0.21         1.00         0.79         273.83       177.00       1.00         0.00        
0.08         0.23         1.00         0.79         273.39       175.02       1.00         0.00        
0.08         0.25         1.00         0.79         273.18       173.05       1.00         0.00        
0.08         0.27         1.00         0.79         273.08       171.07       1.00         0.00        
0.08         0.29         1.00         0.79         273.03       169.10       1.00         0.00        
0.08         0.31         1.00         0.79         273.01       167.13       1.00         0.00        
0.08         0.33         1.00         0.79         273.01       165.15       1.00         0.00        
0.08         0.35         1.00         0.79         273.00       163.18       1.00         0.00        
0.08         0.37         1.00         0.79         273.00       161.20       1.00         0.00        
0.08         0.39         1.00         0.79         273.00       159.23       1.00         0.00        
0.08         0.41         1.00         0.79         273.00       157.25       1.00         0.00        
0.08         0.43         1.00         0.79         273.00       155.28       1.00         0.00        
0.08         0.45         1.00         0.79         273.00       153.31       1.00         0.00        
0.08         0.47         1.00         0.79         273.00       151.33       1.00         0.00        
0.08         0.49         1.00         0.79         273.00       149.36       1.00         0.00        
0.08         0.51         1.00         0.79         273.00       147.38       1.00         0.00        
0.08         0.53         1.00         0.79         273.00       145.41       1.00         0.00        
0.08         0.55         1.00         0.79         273.00       143.43       1.00         0.00        
0.08         0.57         1.00         0.79         273.00       141.46       1.00         0.00        
0.08         0.59         1.00         0.79         273.00       139.49       1.00         0.00        
0.08         0.61         1.00         0.79         273.00       137.51       1.00         0.00        
0.08         0.63         1.00         0.79         273.00       135.54       1.00         0.00        
0.08         0.65         1.00         0.79         273.00       133.56       1.00         0.00        
0.08         0.67         1.00         0.79         273.00       131.59       1.00         0.00        
0.08         0.69         1.00         0.79         273.00       129.61       1.00         0.00        
0.08         0.71         1.00         0.79         273.00       127.64       1.00         0.00        
0.08         0.73         1.00         0.79         273.00       125.67       1.00         0.00        
0.08         0.75         1.00         0.79         273.00       123.69       1.00         0.00        
0.08         0.77         1.00         0.79         273.00       121.72       1.00         0.00        
0.08         0.79         1.00         0.79         273.00       119.74       1.00         0.00        
0.08         0.81         1.00         0.79         273.00       117.77       1.00         0.00        
0.08         0.83         1.00         0.79         273.00       115.79       1.00         0.00        
0.08         0.85         1.00         0.79         273.00       113.82       1.00         0.00        
0.08         0.87         1.00         0.79         273.00       111.85       1.00         0.00        
0.08         0.89         1.00         0.79         273.00       109.87       1.00         0.00        
0.08         0.91         1.00         0.79         273.00       107.90       1.00         0.00        
0.08         0.93         1.00         0.79         273.00       105.92       1.00         0.00        
0.08         0.95         1.00         0.79         273.00       103.95       1.00         0.00        
0.08         0.97         1.00         0.79         273.00       101.97       1.00         0.00        
0.08         0.99         1.00         0.79         273.00       100.00       1.00         0.00        
0.08         1.00         1.00         0.79         273.00       100.00       1.00         0.00        

0.09         0.00         0.79         0.10         373.00       100.00       0.70         0.30        
0.09         0.01         0.79         1.00         370.92       198.30       0.71         0.29        
0.09         0.03         0.81         0.98         363.65       195.87       0.73         0.27        
0.09         0.05         0.84         0.94         350.11       193.52       0.77         0.23        
0.09         0.07         0.88         0.90         332.59       191.27       0.82         0.18        
0.09         0.09         0.92         0.86         315.00       189.11       0.87         0.13        
0.09         0.11         0.95         0.83         300.29       187.02       0.92         0.08        
0.09         0.13         0.97         0.82         289.56       184.97       0.95         0.05        
0.09         0.15         0.98         0.80         282.48       182.96       0.97         0.03        
0.09         0.17         0.99         0.80         278.17       180.97       0.98         0.02        
0.09         0.19         0.99         0.79         275.71       178.98       0.99         0.01        
0.09         0.21         1.00         0.79         274.37       177.00       0.99         0.01        
0.09         0.23         1.00         0.79         273.67       175.03       1.00         0.00        
0.09         0.25         1.00         0.79         273.32       173.05       1.00         0.00        
0.09         0.27         1.00         0.79         273.15       171.07       1.00         0.00        
0.09         0.29         1.00         0.79         273.07       169.10       1.00         0.00        
0.09         0.31         1.00         0.79         273.03       167.13       1.00         0.00        
0.09         0.33         1.00         0.79         273.01       165.15       1.00         0.00        
0.09         0.35         1.00         0.79         273.01       163.18       1.00         0.00        
0.09         0.37         1.00         0.79         273.00       161.20       1.00         0.00        
0.09         0.39         1.00         0.79         273.00       159.23       1.00         0.00        
0.09         0.41         1.00         0.79         273.00       157.25       1.00         0.00        
0.09         0.43         1.00         0.79         273.00       155.28       1.00         0.00        
0.09         0.45         1.00         0.79         273.00       153.31       1.00         0.00        
0.09         0.47         1.00         0.79         273.00       151.33       1.00         0.00        
0.09         0.49         1.00         0.79         273.00       149.36       1.00         0.00        
0.09         0.51         1.00         0.79         273.00       147.38       1.00         0.00        
0.09         0.53         1.00         0.79         273.00       145.41       1.00         0.00        
0.09         0.55         1.00         0.79         273.00       143.43       1.00         0.00        
0.09         0.57         1.00         0.79         273.00       141.46       1.00         0.00        
0.09         0.59         1.00         0.79         273.00       139.49       1.00         0.00        
0.09         0.61         1.00         0.79         273.00       137.51       1.00         0.00        
0.09         0.63         1.00         0.79         273.00       135.54       1.00         0.00        
0.09         0.65         1.00         0.79         273.00       133.56       1.00         0.00        
0.09         0.67         1.00         0.79         273.00       131.59       1.00         0.00        
0.09         0.69         1.00         0.79         273.00       129.61       1.00         0.00        
0.09         0.71         1.00         0.79         273.00       127.64       1.00         0.00        
0.09         0.73         1.00         0.79         273.00       125.67       1.00         0.00        
0.09         0.75         1.00         0.79         273.00       123.69       1.00         0.00        
0.09         0.77         1.00         0.79         273.00       121.72       1.00         0.00        
0.09         0.79         1.00         0.79         273.00       119.74       1.00         0.00        
0.09         0.81         1.00         0.79         273.00       117.77       1.00         0.00        
0.09         0.83         1.00         0.79         273.00       115.79       1.00         0.00        
0.09         0.85         1.00         0.79         273.00       113.82       1.00         0.00        
0.09         0.87         1.00         0.79         273.00       111.85       1.00         0.00        
0.09         0.89         1.00         0.79         273.00       109.87       1.00         0.00        
0.09         0.91         1.00         0.79         273.00       107.90       1.00         0.00        
0.09         0.93         1.00         0.79         273.00       105.92       1.00         0.00        
0.09         0.95         1.00         0.79         273.00       103.95       1.00         0.00        
0.09         0.97         1.00         0.79         273.00       101.97       1.00         0.00        
0.09         0.99         1.00         0.79         273.00       100.00       1.00         0.00        
0.09         1.00         1.00         0.79         273.00       100.00       1.00         0.00        

0.10         0.00         0.79         0.10         373.00       100.00       0.70         0.30        
0.10         0.01         0.79         1.00         371.61       198.51       0.70         0.30        
0.10         0.03         0.81         0.98         366.26       196.06       0.72         0.28        
0.10         0.05         0.83         0.95         355.26       193.68       0.75         0.25        
0.10         0.07         0.87         0.92         339.61       191.39       0.80         0.20        
0.10         0.09         0.90         0.88         322.40       189.19       0.85         0.15        
0.10         0.11         0.93         0.85         306.79       187.07       0.90         0.10        
0.10         0.13         0.96         0.82         294.55       185.01       0.93         0.07        
0.10         0.15         0.97         0.81         285.94       182.98       0.96         0.04        
0.10         0.17         0.99         0.80         280.39       180.98       0.98         0.02        
0.10         0.19         0.99         0.80         277.04       178.99       0.99         0.01        
0.10         0.21         1.00         0.79         275.12       177.01       0.99         0.01        
0.10         0.23         1.00         0.79         274.08       175.03       1.00         0.00        
0.10         0.25         1.00         0.79         273.53       173.05       1.00         0.00        
0.10         0.27         1.00         0.79         273.26       171.08       1.00         0.00        
0.10         0.29         1.00         0.79         273.12       169.10       1.00         0.00        
0.10         0.31         1.00         0.79         273.06       167.13       1.00         0.00        
0.10         0.33         1.00         0.79         273.02       165.15       1.00         0.00        
0.10         0.35         1.00         0.79         273.01       163.18       1.00         0.00        
0.10         0.37         1.00         0.79         273.00       161.20       1.00         0.00        
0.10         0.39         1.00         0.79         273.00       159.23       1.00         0.00        
0.10         0.41         1.00         0.79         273.00       157.25       1.00         0.00        
0.10         0.43         1.00         0.79         273.00       155.28       1.00         0.00        
0.10         0.45         1.00         0.79         273.00       153.31       1.00         0.00        
0.10         0.47         1.00         0.79         273.00       151.33       1.00         0.00        
0.10         0.49         1.00         0.79         273.00       149.36       1.00         0.00        
0.10         0.51         1.00         0.79         273.00       147.38       1.00         0.00        
0.10         0.53         1.00         0.79         273.00       145.41       1.00         0.00        
0.10         0.55         1.00         0.79         273.00       143.43       1.00         0.00        
0.10         0.57         1.00         0.79         273.00       141.46       1.00         0.00        
0.10         0.59         1.00         0.79         273.00       139.49       1.00         0.00        
0.10         0.61         1.00         0.79         273.00       137.51       1.00         0.00        
0.10         0.63         1.00         0.79         273.00       135.54       1.00         0.00        
0.10         0.65         1.00         0.79         273.00       133.56       1.00         0.00        
0.10         0.67         1.00         0.79         273.00       131.59       1.00         0.00        
0.10         0.69         1.00         0.79         273.00       129.61       1.00         0.00        
0.10         0.71         1.00         0.79         273.00       127.64       1.00         0.00        
0.10         0.73         1.00         0.79         273.00       125.67       1.00         0.00        
0.10         0.75         1.00         0.79         273.00       123.69       1.00         0.00        
0.10         0.77         1.00         0.79         273.00       121.72       1.00         0.00        
0.10         0.79         1.00         0.79         273.00       119.74       1.00         0.00        
0.10         0.81         1.00         0.79         273.00       117.77       1.00         0.00        
0.10         0.83         1.00         0.79         273.00       115.79       1.00         0.00        
0.10         0.85         1.00         0.79         273.00       113.82       1.00         0.00        
0.10         0.87         1.00         0.79         273.00       111.85       1.00         0.00        
0.10         0.89         1.00         0.79         273.00       109.87       1.00         0.00        
0.10         0.91         1.00         0.79         273.00       107.90       1.00         0.00        
0.10         0.93         1.00         0.79         273.00       105.92       1.00         0.00        
0.10         0.95         1.00         0.79         273.00       103.95       1.00         0.00        
0.10         0.97         1.00         0.79         273.00       101.97       1.00         0.00        
0.10         0.99         1.00         0.79         273.00       100.00       1.00         0.00        
0.10         1.00         1.00         0.79         273.00       100.00       1.00         0.00        

0.20         0.00         0.79         0.10         373.00       100.00       0.70         0.30        
0.20         0.01         0.79         1.00         372.98       200.67       0.70         0.30        
0.20         0.03         0.79         1.00         372.80       198.17       0.70         0.30        
0.20         0.05         0.79         1.00         372.13       195.68       0.70         0.30        
0.20         0.07         0.80         0.99         370.33       193.20       0.71         0.29        
0.20         0.09         0.80         0.98         366.59       190.75       0.72         0.28        
0.20         0.11         0.82         0.97         360.21       188.34       0.74         0.26        
0.20         0.13         0.84         0.94         350.97       185.99       0.77         0.23        
0.20         0.15         0.87         0.91         339.42       183.71       0.80         0.20        
0.20         0.17         0.89         0.89         326.74       181.49       0.84         0.16        
0.20         0.19         0.92         0.86         314.31       179.34       0.88         0.12        
0.20         0.21         0.94         0.84         303.26       177.24       0.91         0.09        
0.20         0.23         0.96         0.82         294.20       175.17       0.94         0.06        
0.20         0.25         0.97         0.81         287.27       173.14       0.96         0.04        
0.20         0.27         0.98         0.80         282.26       171.13       0.97         0.03        
0.20         0.29         0.99         0.80         278.82       169.13       0.98         0.02        
0.20         0.31         0.99         0.79         276.55       167.14       0.99         0.01        
0.20         0.33         1.00         0.79         275.10       165.16       0.99         0.01        
0.20         0.35         1.00         0.79         274.22       163.18       1.00         0.00        
0.20         0.37         1.00         0.79         273.69       161.21       1.00         0.00        
0.20         0.39         1.00         0.79         273.38       159.23       1.00         0.00        
0.20         0.41         1.00         0.79         273.21       157.26       1.00         0.00        
0.20         0.43         1.00         0.79         273.11       155.28       1.00         0.00        
0.20         0.45         1.00         0.79         273.06       153.31       1.00         0.00        
0.20         0.47         1.00         0.79         273.03       151.33       1.00         0.00        
0.20         0.49         1.00         0.79         273.01       149.36       1.00         0.00        
0.20         0.51         1.00         0.79         273.01       147.38       1.00         0.00        
0.20         0.53         1.00         0.79         273.00       145.41       1.00         0.00        
0.20         0.55         1.00         0.79         273.00       143.43       1.00         0.00        
0.20         0.57         1.00         0.79         273.00       141.46       1.00         0.00        
0.20         0.59         1.00         0.79         273.00       139.49       1.00         0.00        
0.20         0.61         1.00         0.79         273.00       137.51       1.00         0.00        
0.20         0.63         1.00         0.79         273.00       135.54       1.00         0.00        
0.20         0.65         1.00         0.79         273.00       133.56       1.00         0.00        
0.20         0.67         1.00         0.79         273.00       131.59       1.00         0.00        
0.20         0.69         1.00         0.79         273.00       129.61       1.00         0.00        
0.20         0.71         1.00         0.79         273.00       127.64       1.00         0.00        
0.20         0.73         1.00         0.79         273.00       125.67       1.00         0.00        
0.20         0.75         1.00         0.79         273.00       123.69       1.00         0.00        
0.20         0.77         1.00         0.79         273.00       121.72       1.00         0.00        
0.20         0.79         1.00         0.79         273.00       119.74       1.00         0.00        
0.20         0.81         1.00         0.79         273.00       117.77       1.00         0.00        
0.20         0.83         1.00         0.79         273.00       115.79       1.00         0.00        
0.20         0.85         1.00         0.79         273.00       113.82       1.00         0.00        
0.20         0.87         1.00         0.79         273.00       111.85       1.00         0.00        
0.20         0.89         1.00         0.79         273.00       109.87       1.00         0.00        
0.20         0.91         1.00         0.79         273.00       107.90       1.00         0.00        
0.20         0.93         1.00         0.79         273.00       105.92       1.00         0.00        
0.20         0.95         1.00         0.79         273.00       103.95       1.00         0.00        
0.20         0.97         1.00         0.79         273.00       101.97       1.00         0.00        
0.20         0.99         1.00         0.79         273.00       100.00       1.00         0.00        
0.20         1.00         1.00         0.79         273.00       100.00       1.00         0.00        

0.25         0.00         0.79         0.10         373.00       100.00       0.70         0.30        
0.25         0.01         0.79         1.00         373.00       201.78       0.70         0.30        
0.25         0.03         0.79         1.00         372.97       199.28       0.70         0.30        
0.25         0.05         0.79         1.00         372.84       196.78       0.70         0.30        
0.25         0.07         0.79         1.00         372.41       194.28       0.70         0.30        
0.25         0.09         0.79         1.00         371.32       191.80       0.71         0.29        
0.25         0.11         0.80         0.99         369.07       189.33       0.71         0.29        
0.25         0.13         0.81         0.98         365.06       186.88       0.72         0.28        
0.25         0.15         0.82         0.96         358.83       184.48       0.74         0.26        
0.25         0.17         0.84         0.94         350.29       182.14       0.77         0.23        
0.25         0.19         0.86         0.92         339.85       179.85       0.80         0.20        
0.25         0.21         0.89         0.89         328.38       177.63       0.83         0.17        
0.25         0.23         0.91         0.87         316.91       175.46       0.87         0.13        
0.25         0.25         0.93         0.85         306.39       173.35       0.90         0.10        
0.25         0.27         0.95         0.83         297.41       171.27       0.93         0.07        
0.25         0.29         0.97         0.82         290.21       169.23       0.95         0.05        
0.25         0.31         0.98         0.81         284.74       167.21       0.96         0.04        
0.25         0.33         0.98         0.80         280.77       165.20       0.98         0.02        
0.25         0.35         0.99         0.80         278.00       163.21       0.98         0.02        
0.25         0.37         0.99         0.79         276.14       161.22       0.99         0.01        
0.25         0.39         1.00         0.79         274.92       159.24       0.99         0.01        
0.25         0.41         1.00         0.79         274.15       157.26       1.00         0.00        
0.25         0.43         1.00         0.79         273.68       155.28       1.00         0.00        
0.25         0.45         1.00         0.79         273.39       153.31       1.00         0.00        
0.25         0.47         1.00         0.79         273.22       151.33       1.00         0.00        
0.25         0.49         1.00         0.79         273.12       149.36       1.00         0.00        
0.25         0.51         1.00         0.79         273.07       147.38       1.00         0.00        
0.25         0.53         1.00         0.79         273.04       145.41       1.00         0.00        
0.25         0.55         1.00         0.79         273.02       143.43       1.00         0.00        
0.25         0.57         1.00         0.79         273.01       141.46       1.00         0.00        
0.25         0.59         1.00         0.79         273.01       139.49       1.00         0.00        
0.25         0.61         1.00         0.79         273.00       137.51       1.00         0.00        
0.25         0.63         1.00         0.79         273.00       135.54       1.00         0.00        
0.25         0.65         1.00         0.79         273.00       133.56       1.00         0.00        
0.25         0.67         1.00         0.79         273.00       131.59       1.00         0.00        
0.25         0.69         1.00         0.79         273.00       129.61       1.00         0.00        
0.25         0.71         1.00         0.79         273.00       127.64       1.00         0.00        
0.25         0.73         1.00         0.79         273.00       125.67       1.00         0.00        
0.25         0.75         1.00         0.79         273.00       123.69       1.00         0.00        
0.25         0.77         1.00         0.79         273.00       121.72       1.00         0.00        
0.25         0.79         1.00         0.79         273.00       119.74       1.00         0.00        
0.25         0.81         1.00         0.79         273.00       117.77       1.00         0.00        
0.25         0.83         1.00         0.79         273.00       115.79       1.00         0.00        
0.25         0.85         1.00         0.79         273.00       113.82       1.00         0.00        
0.25         0.87         1.00         0.79         273.00       111.85       1.00         0.00        
0.25         0.89         1.00         0.79         273.00       109.87       1.00         0.00        
0.25         0.91         1.00         0.79         273.00       107.90       1.00         0.00        
0.25         0.93         1.00         0.79         273.00       105.92       1.00         0.00        
0.25         0.95         1.00         0.79         273.00       103.95       1.00         0.00        
0.25         0.97         1.00         0.79         273.00       101.97       1.00         0.00        
0.25         0.99         1.00         0.79         273.00       100.00       1.00         0.00        
0.25         1.00         1.00         0.79         273.00       100.00       1.00         0.00        

0.40         0.00         0.79         0.10         373.00       100.00       0.70         0.30        
0.40         0.01         0.79         1.00         373.00       205.12       0.70         0.30        
0.40         0.03         0.79         1.00         373.00       202.62       0.70         0.30        
0.40         0.05         0.79         1.00         373.00       200.12       0.70         0.30        
0.40         0.07         0.79         1.00         373.00       197.62       0.70         0.30        
0.40         0.09         0.79         1.00         372.98       195.12       0.70         0.30        
0.40         0.11         0.79         1.00         372.94       192.62       0.70         0.30        
0.40         0.13         0.79         1.00         372.83       190.12       0.70         0.30        
0.40         0.15         0.79         1.00         372.58       187.63       0.70         0.30        
0.40         0.17         0.79         1.00         372.06       185.13       0.70         0.30        
0.40         0.19         0.79         0.99         371.07       182.65       0.71         0.29        
0.40         0.21         0.80         0.99         369.37       180.17       0.71         0.29        
0.40         0.23         0.80         0.98         366.64       177.72       0.72         0.28        
0.40         0.25         0.81         0.97         362.62       175.30       0.73         0.27        
0.40         0.27         0.83         0.96         357.09       172.91       0.75         0.25        
0.40         0.29         0.84         0.94         350.04       170.56       0.77         0.23        
0.40         0.31         0.86         0.92         341.67       168.27       0.79         0.21        
0.40         0.33         0.88         0.90         332.41       166.02       0.82         0.18        
0.40         0.35         0.90         0.88         322.85       163.83       0.85         0.15        
0.40         0.37         0.92         0.86         313.56       161.68       0.88         0.12        
0.40         0.39         0.94         0.84         305.03       159.57       0.90         0.10        
0.40         0.41         0.95         0.83         297.60       157.50       0.93         0.07        
0.40         0.43         0.96         0.82         291.39       155.45       0.94         0.06        
0.40         0.45         0.97         0.81         286.42       153.42       0.96         0.04        
0.40         0.47         0.98         0.80         282.57       151.41       0.97         0.03        
0.40         0.49         0.99         0.80         279.68       149.41       0.98         0.02        
0.40         0.51         0.99         0.80         277.57       147.42       0.99         0.01        
0.40         0.53         0.99         0.79         276.07       145.43       0.99         0.01        
0.40         0.55         1.00         0.79         275.03       143.45       0.99         0.01        
0.40         0.57         1.00         0.79         274.31       141.47       1.00         0.00        
0.40         0.59         1.00         0.79         273.84       139.49       1.00         0.00        
0.40         0.61         1.00         0.79         273.53       137.51       1.00         0.00        
0.40         0.63         1.00         0.79         273.33       135.54       1.00         0.00        
0.40         0.65         1.00         0.79         273.20       133.56       1.00         0.00        
0.40         0.67         1.00         0.79         273.12       131.59       1.00         0.00        
0.40         0.69         1.00         0.79         273.07       129.61       1.00         0.00        
0.40         0.71         1.00         0.79         273.04       127.64       1.00         0.00        
0.40         0.73         1.00         0.79         273.02       125.67       1.00         0.00        
0.40         0.75         1.00         0.79         273.01       123.69       1.00         0.00        
0.40         0.77         1.00         0.79         273.01       121.72       1.00         0.00        
0.40         0.79         1.00         0.79         273.00       119.74       1.00         0.00        
0.40         0.81         1.00         0.79         273.00       117.77       1.00         0.00        
0.40         0.83         1.00         0.79         273.00       115.79       1.00         0.00        
0.40         0.85         1.00         0.79         273.00       113.82       1.00         0.00        
0.40         0.87         1.00         0.79         273.00       111.85       1.00         0.00        
0.40         0.89         1.00         0.79         273.00       109.87       1.00         0.00        
0.40         0.91         1.00         0.79         273.00       107.90       1.00         0.00        
0.40         0.93         1.00         0.79         273.00       105.92       1.00         0.00        
0.40         0.95         1.00         0.79         273.00       103.95       1.00         0.00        
0.40         0.97         1.00         0.79         273.00       101.97       1.00         0.00        
0.40         0.99         1.00         0.79         273.00       100.00       1.00         0.00        
0.40         1.00         1.00         0.79         273.00       100.00       1.00         0.00        

0.50         0.00         0.79         0.10         373.00       100.00       0.70         0.30        
0.50         0.01         0.79         1.00         373.00       207.36       0.70         0.30        
0.50         0.03         0.79         1.00         373.00       204.86       0.70         0.30        
0.50         0.05         0.79         1.00         373.00       202.36       0.70         0.30        
0.50         0.07         0.79         1.00         373.00       199.86       0.70         0.30        
0.50         0.09         0.79         1.00         373.00       197.36       0.70         0.30        
0.50         0.11         0.79         1.00         373.00       194.86       0.70         0.30        
0.50         0.13         0.79         1.00         372.99       192.36       0.70         0.30        
0.50         0.15         0.79         1.00         372.97       189.86       0.70         0.30        
0.50         0.17         0.79         1.00         372.93       187.37       0.70         0.30        
0.50         0.19         0.79         1.00         372.83       184.87       0.70         0.30        
0.50         0.21         0.79         1.00         372.63       182.37       0.70         0.30        
0.50         0.23         0.79         1.00         372.24       179.88       0.70         0.30        
0.50         0.25         0.79         1.00         371.54       177.39       0.70         0.30        
0.50         0.27         0.80         0.99         370.37       174.91       0.71         0.29        
0.50         0.29         0.80         0.99         368.53       172.44       0.71         0.29        
0.50         0.31         0.81         0.98         365.80       169.99       0.72         0.28        
0.50         0.33         0.82         0.97         361.96       167.57       0.73         0.27        
0.50         0.35         0.83         0.96         356.86       165.18       0.75         0.25        
0.50         0.37         0.84         0.94         350.50       162.84       0.77         0.23        
0.50         0.39         0.86         0.92         343.00       160.53       0.79         0.21        
0.50         0.41         0.88         0.90         334.68       158.28       0.81         0.19        
0.50         0.43         0.89         0.88         325.95       156.07       0.84         0.16        
0.50         0.45         0.91         0.87         317.28       153.90       0.87         0.13        
0.50         0.47         0.93         0.85         309.09       151.78       0.89         0.11        
0.50         0.49         0.94         0.84         301.69       149.68       0.91         0.09        
0.50         0.51         0.96         0.83         295.28       147.62       0.93         0.07        
0.50         0.53         0.97         0.82         289.93       145.58       0.95         0.05        
0.50         0.55         0.98         0.81         285.60       143.55       0.96         0.04        
0.50         0.57         0.98         0.80         282.19       141.54       0.97         0.03        
0.50         0.59         0.99         0.80         279.59       139.54       0.98         0.02        
0.50         0.61         0.99         0.80         277.64       137.55       0.99         0.01        
0.50         0.63         0.99         0.79         276.22       135.56       0.99         0.01        
0.50         0.65         1.00         0.79         275.20       133.58       0.99         0.01        
0.50         0.67         1.00         0.79         274.48       131.60       0.99         0.01        
0.50         0.69         1.00         0.79         273.98       129.62       1.00         0.00        
0.50         0.71         1.00         0.79         273.64       127.64       1.00         0.00        
0.50         0.73         1.00         0.79         273.41       125.67       1.00         0.00        
0.50         0.75         1.00         0.79         273.26       123.69       1.00         0.00        
0.50         0.77         1.00         0.79         273.17       121.72       1.00         0.00        
0.50         0.79         1.00         0.79         273.10       119.74       1.00         0.00        
0.50         0.81         1.00         0.79         273.06       117.77       1.00         0.00        
0.50         0.83         1.00         0.79         273.04       115.79       1.00         0.00        
0.50         0.85         1.00         0.79         273.02       113.82       1.00         0.00        
0.50         0.87         1.00         0.79         273.01       111.85       1.00         0.00        
0.50         0.89         1.00         0.79         273.01       109.87       1.00         0.00        
0.50         0.91         1.00         0.79         273.00       107.90       1.00         0.00        
0.50         0.93         1.00         0.79         273.00       105.92       1.00         0.00        
0.50         0.95         1.00         0.79         273.00       103.95       1.00         0.00        
0.50         0.97         1.00         0.79         273.00       101.97       1.00         0.00        
0.50         0.99         1.00         0.79         273.00       100.00       1.00         0.00        
0.50         1.00         1.00         0.79         273.00       100.00       1.00         0.00        

1.00         0.00         0.79         0.10         373.00       100.00       0.70         0.30        
1.00         0.01         0.79         1.00         373.00       218.45       0.70         0.30        
1.00         0.03         0.79         1.00         373.00       215.95       0.70         0.30        
1.00         0.05         0.79         1.00         373.00       213.45       0.70         0.30        
1.00         0.07         0.79         1.00         373.00       210.95       0.70         0.30        
1.00         0.09         0.79         1.00         373.00       208.45       0.70         0.30        
1.00         0.11         0.79         1.00         373.00       205.95       0.70         0.30        
1.00         0.13         0.79         1.00         373.00       203.45       0.70         0.30        
1.00         0.15         0.79         1.00         373.00       200.95       0.70         0.30        
1.00         0.17         0.79         1.00         373.00       198.45       0.70         0.30        
1.00         0.19         0.79         1.00         373.00       195.95       0.70         0.30        
1.00         0.21         0.79         1.00         373.00       193.45       0.70         0.30        
1.00         0.23         0.79         1.00         373.00       190.95       0.70         0.30        
1.00         0.25         0.79         1.00         373.00       188.45       0.70         0.30        
1.00         0.27         0.79         1.00         373.00       185.95       0.70         0.30        
1.00         0.29         0.79         1.00         373.00       183.45       0.70         0.30        
1.00         0.31         0.79         1.00         373.00       180.95       0.70         0.30        
1.00         0.33         0.79         1.00         373.00       178.45       0.70         0.30        
1.00         0.35         0.79         1.00         373.00       175.95       0.70         0.30        
1.00         0.37         0.79         1.00         373.00       173.45       0.70         0.30        
1.00         0.39         0.79         1.00         373.00       170.95       0.70         0.30        
1.00         0.41         0.79         1.00         373.00       168.45       0.70         0.30        
1.00         0.43         0.79         1.00         372.99       165.95       0.70         0.30        
1.00         0.45         0.79         1.00         372.98       163.45       0.70         0.30        
1.00         0.47         0.79         1.00         372.97       160.95       0.70         0.30        
1.00         0.49         0.79         1.00         372.94       158.46       0.70         0.30        
1.00         0.51         0.79         1.00         372.90       155.96       0.70         0.30        
1.00         0.53         0.79         1.00         372.83       153.46       0.70         0.30        
1.00         0.55         0.79         1.00         372.71       150.96       0.70         0.30        
1.00         0.57         0.79         1.00         372.52       148.46       0.70         0.30        
1.00         0.59         0.79         1.00         372.23       145.97       0.70         0.30        
1.00         0.61         0.79         1.00         371.80       143.48       0.70         0.30        
1.00         0.63         0.79         0.99         371.18       140.99       0.71         0.29        
1.00         0.65         0.80         0.99         370.29       138.51       0.71         0.29        
1.00         0.67         0.80         0.99         369.05       136.04       0.71         0.29        
1.00         0.69         0.80         0.98         367.37       133.58       0.72         0.28        
1.00         0.71         0.81         0.98         365.16       131.14       0.72         0.28        
1.00         0.73         0.81         0.97         362.31       128.72       0.73         0.27        
1.00         0.75         0.82         0.96         358.76       126.32       0.74         0.26        
1.00         0.77         0.83         0.95         354.45       123.94       0.76         0.24        
1.00         0.79         0.84         0.94         349.40       121.60       0.77         0.23        
1.00         0.81         0.86         0.92         343.68       119.30       0.79         0.21        
1.00         0.83         0.87         0.91         337.40       117.03       0.81         0.19        
1.00         0.85         0.88         0.89         330.77       114.79       0.83         0.17        
1.00         0.87         0.90         0.88         323.98       112.60       0.85         0.15        
1.00         0.89         0.91         0.87         317.26       110.43       0.87         0.13        
1.00         0.91         0.93         0.85         310.82       108.30       0.89         0.11        
1.00         0.93         0.94         0.84         304.81       106.19       0.90         0.10        
1.00         0.95         0.95         0.83         299.37       104.11       0.92         0.08        
1.00         0.97         0.96         0.82         294.55       102.05       0.93         0.07        
1.00         0.99         0.97         0.82         289.45       100.00       0.95         0.05        
1.00         1.00         0.97         0.82         289.45       100.00       0.95         0.05        

2.00         0.00         0.79         0.10         373.00       100.00       0.70         0.30        
2.00         0.01         0.79         1.00         373.00       222.50       0.70         0.30        
2.00         0.03         0.79         1.00         373.00       220.00       0.70         0.30        
2.00         0.05         0.79         1.00         373.00       217.50       0.70         0.30        
2.00         0.07         0.79         1.00         373.00       215.00       0.70         0.30        
2.00         0.09         0.79         1.00         373.00       212.50       0.70         0.30        
2.00         0.11         0.79         1.00         373.00       210.00       0.70         0.30        
2.00         0.13         0.79         1.00         373.00       207.50       0.70         0.30        
2.00         0.15         0.79         1.00         373.00       205.00       0.70         0.30        
2.00         0.17         0.79         1.00         373.00       202.50       0.70         0.30        
2.00         0.19         0.79         1.00         373.00       200.00       0.70         0.30        
