Time         Position     u_Position   density      velocity     Temperature  Pressure     species1     species2     species3     species4    
10.000000    0.135000     0.130000     1.000000     0.001500     200.000000   0.806253     0.359620     0.252933     0.157858     0.229588    
10.000000    0.145000     0.140000     1.000000     0.001500     200.000000   0.796878     0.359620     0.252933     0.157858     0.229588    
10.000000    0.155000     0.150000     1.000000     0.001500     200.000000   0.787503     0.359620     0.252933     0.157858     0.229588    
10.000000    0.165000     0.160000     1.000000     0.001500     200.000000   0.778128     0.359620     0.252933     0.157858     0.229588    
10.000000    0.175000     0.170000     1.000000     0.001500     200.000000   0.768753     0.359620     0.252933     0.157858     0.229588    
10.000000    0.185000     0.180000     1.000000     0.001500     200.000000   0.759378     0.359620     0.252933     0.157858     0.229588    
10.000000    0.195000     0.190000     1.000000     0.001500     200.000000   0.750003     0.359620     0.252933     0.157858     0.229588    
10.000000    0.205000     0.200000     1.000000     0.001500     200.000000   0.740628     0.359620     0.252933     0.157858     0.229588    
10.000000    0.215000     0.210000     1.000000     0.001500     200.000000   0.731253     0.359620     0.252933     0.157858     0.229588    
10.000000    0.225000     0.220000     1.000000     0.001500     200.000000   0.721878     0.359620     0.252933     0.157858     0.229588    
10.000000    0.235000     0.230000     1.000000     0.001500     200.000000   0.712503     0.359620     0.252933     0.157858     0.229588    
10.000000    0.245000     0.240000     1.000000     0.001500     200.000000   0.703128     0.359620     0.252933     0.157858     0.229588    
10.000000    0.255000     0.250000     1.000000     0.001500     200.000000   0.693753     0.359620     0.252933     0.157858     0.229588    
10.000000    0.265000     0.260000     1.000000     0.001500     200.000000   0.684378     0.359620     0.252933     0.157858     0.229588    
10.000000    0.275000     0.270000     1.000000     0.001500     200.000000   0.675003     0.359620     0.252933     0.157858     0.229588    
10.000000    0.285000     0.280000     1.000000     0.001500     200.000000   0.665628     0.359620     0.252933     0.157858     0.229588    
10.000000    0.295000     0.290000     1.000000     0.001500     200.000000   0.656253     0.359620     0.252933     0.157858     0.229588    
10.000000    0.305000     0.300000     1.000000     0.001500     200.000000   0.646878     0.359620     0.252933     0.157858     0.229588    
10.000000    0.315000     0.310000     1.000000     0.001500     200.000000   0.637503     0.359620     0.252933     0.157858     0.229588    
10.000000    0.325000     0.320000     1.000000     0.001500     200.000000   0.628128     0.359620     0.252933     0.157858     0.229588    
10.000000    0.335000     0.330000     1.000000     0.001500     200.000000   0.618753     0.359620     0.252933     0.157858     0.229588    
10.000000    0.345000     0.340000     1.000000     0.001500     200.000000   0.609378     0.359620     0.252933     0.157858     0.229588    
