Position2    u_Position2  X3_k1        X3_k2        X4_k1        X4_k2        stagecut2   
0.000000000000 0.000000000000 0.124002198078 0.875997801922 NaN          NaN          0.000000000000 
0.002500000000 0.000000000000 0.122277536982 0.877722463018 0.127254763980 0.872745236020 -0.000000000000 
0.007500000000 0.005000000000 0.120564188159 0.879435811841 0.127254763980 0.872745236020 0.002924898393 
0.012500000000 0.010000000000 0.118860782581 0.881139217419 0.125688287023 0.874311712977 0.005822409110 
0.017500000000 0.015000000000 0.117168444803 0.882831555197 0.124667728978 0.875332271022 0.008694736170 
0.022500000000 0.020000000000 0.115487727750 0.884512272250 0.123806404340 0.876193595660 0.011541239008 
0.027500000000 0.025000000000 0.113819012487 0.886180987513 0.122998945074 0.877001054926 0.014361875440 
0.032500000000 0.030000000000 0.112162620381 0.887837379619 0.122225600535 0.877774399465 0.017156756215 
0.037500000000 0.035000000000 0.110518835521 0.889481164479 0.121482866950 0.878517133050 0.019926023358 
0.042500000000 0.040000000000 0.108887910709 0.891112089291 0.120769745380 0.879230254620 0.022669828567 
0.047500000000 0.045000000000 0.107270070935 0.892729929065 0.120085614959 0.879914385041 0.025388329701 
0.052500000000 0.050000000000 0.105665516377 0.894334483623 0.119429940723 0.880570059277 0.028081689898 
0.057500000000 0.055000000000 0.104074425214 0.895925574786 0.118802228319 0.881197771681 0.030750077102 
0.062500000000 0.060000000000 0.102496956311 0.897503043689 0.118202010467 0.881797989533 0.033393663689 
0.067500000000 0.065000000000 0.100933251793 0.899066748207 0.117628838937 0.882371161063 0.036012626190 
0.072500000000 0.070000000000 0.099383439539 0.900616560461 0.117082278716 0.882917721284 0.038607145071 
0.077500000000 0.075000000000 0.097847635609 0.902152364391 0.116561903629 0.883438096371 0.041177404598 
0.082500000000 0.080000000000 0.096325946609 0.903674053391 0.116067293052 0.883932706948 0.043723592755 
0.087500000000 0.085000000000 0.094818472013 0.905181527987 0.115598029437 0.884401970563 0.046245901231 
0.092500000000 0.090000000000 0.093325306428 0.906674693572 0.115153696462 0.884846303538 0.048744525471 
0.097500000000 0.095000000000 0.091846541810 0.908153458190 0.114733877637 0.885266122363 0.051219664773 
0.102500000000 0.100000000000 0.090382269618 0.909617730382 0.114338155267 0.885661844733 0.053671522448 
0.107500000000 0.105000000000 0.088932582895 0.911067417105 0.113966109667 0.886033890333 0.056100306023 
0.112500000000 0.110000000000 0.087497578261 0.912502421739 0.113617318581 0.886382681419 0.058506227485 
0.117500000000 0.115000000000 0.086077357806 0.913922642194 0.113291356730 0.886708643270 0.060889503569 
0.122500000000 0.120000000000 0.084672030861 0.915327969139 0.112987795483 0.887012204517 0.063250356066 
0.127500000000 0.125000000000 0.083281715629 0.916718284371 0.112706202601 0.887293797399 0.065589012171 
0.132500000000 0.130000000000 0.081906540662 0.918093459338 0.112446142040 0.887553857960 0.067905704829 
0.137500000000 0.135000000000 0.080546646158 0.919453353842 0.112207173814 0.887792826186 0.070200673113 
0.142500000000 0.140000000000 0.079202185072 0.920797814928 0.111988853887 0.888011146113 0.072474162584 
0.147500000000 0.145000000000 0.077873324019 0.922126675981 0.111790734110 0.888209265890 0.074726425666 
0.152500000000 0.150000000000 0.076560243962 0.923439756038 0.111612362182 0.888387637818 0.076957721995 
0.157500000000 0.155000000000 0.075263140670 0.924736859330 0.111453281652 0.888546718348 0.079168318759 
0.162500000000 0.160000000000 0.073982224947 0.926017775053 0.111313031943 0.888686968057 0.081358491011 
0.167500000000 0.165000000000 0.072717722627 0.927282277373 0.111191148412 0.888808851588 0.083528521950 
0.172500000000 0.170000000000 0.071469874325 0.928530125675 0.111087162445 0.888912837555 0.085678703169 
0.177500000000 0.175000000000 0.070238934971 0.929761065029 0.111000601584 0.888999398416 0.087809334859 
0.182500000000 0.180000000000 0.069025173100 0.930974826900 0.110930989687 0.889069010313 0.089920725971 
0.187500000000 0.185000000000 0.067828869941 0.932171130059 0.110877847130 0.889122152870 0.092013194323 
0.192500000000 0.190000000000 0.066650318297 0.933349681703 0.110840691041 0.889159308959 0.094087066668 
0.197500000000 0.195000000000 0.065489821230 0.934510178770 0.110819035570 0.889180964430 0.096142678691 
0.202500000000 0.200000000000 0.064347690585 0.935652309415 0.110812392203 0.889187607797 0.098180374964 
0.207500000000 0.205000000000 0.063224245349 0.936775754651 0.110820270099 0.889179729901 0.100200508841 
0.212500000000 0.210000000000 0.062119809879 0.937880190121 0.110842176477 0.889157823523 0.102203442293 
0.217500000000 0.215000000000 0.061034712026 0.938965287974 0.110877617022 0.889122382978 0.104189545693 
0.222500000000 0.220000000000 0.059969281153 0.940030718847 0.110926096331 0.889073903669 0.106159197545 
0.227500000000 0.225000000000 0.058923846096 0.941076153904 0.110987118370 0.889012881630 0.108112784157 
0.232500000000 0.230000000000 0.057898733077 0.942101266923 0.111060186720 0.888939813280 0.110050699268 
0.237500000000 0.235000000000 0.056894263581 0.943105736419 0.111144799687 0.888855200313 0.111973343628 
0.242500000000 0.240000000000 0.055910752133 0.944089247867 0.111240347460 0.888759652540 0.113881124533 
0.247500000000 0.245000000000 0.054948502141 0.945051497859 0.111344397234 0.888655602766 0.115774455443 
0.252500000000 0.250000000000 0.054007772154 0.945992227846 0.111429345220 0.888570654780 0.117653757614 
0.257500000000 0.255000000000 0.053088405724 0.946911594276 0.111208355996 0.888791644004 0.119519492727 
0.262500000000 0.260000000000 0.052187272133 0.947812727867 0.108805034971 0.891194965029 0.121372543231 
0.265000000000 0.265000000000 0.052187272133 0.947812727867 0.108805034971 0.891194965029 0.123216813237 

0.000000000000 0.000000000000 0.162094252053 0.837905747947 NaN          NaN          0.000000000000 
0.002500000000 0.000000000000 0.160009299126 0.839990700874 0.253719468487 0.746280531513 -0.000000000000 
0.007500000000 0.005000000000 0.157946160700 0.842053839300 0.253719468487 0.746280531513 0.003278560063 
0.012500000000 0.010000000000 0.155900982075 0.844099017925 0.250226674482 0.749773325518 0.006526110395 
0.017500000000 0.015000000000 0.153875202915 0.846124797085 0.247443543049 0.752556456951 0.009748103115 
0.022500000000 0.020000000000 0.151869639485 0.848130360515 0.244963133691 0.755036866309 0.012943747293 
0.027500000000 0.025000000000 0.149884788795 0.850115211205 0.242592902344 0.757407097656 0.016112902111 
0.032500000000 0.030000000000 0.147921010253 0.852078989747 0.240273208366 0.759726791634 0.019255723564 
0.037500000000 0.035000000000 0.145978588166 0.854021411834 0.237989101151 0.762010898849 0.022372458947 
0.042500000000 0.040000000000 0.144057751231 0.855942248769 0.235737365775 0.764262634225 0.025463380139 
0.047500000000 0.045000000000 0.142158680294 0.857841319706 0.233517376029 0.766482623971 0.028528766269 
0.052500000000 0.050000000000 0.140281513234 0.859718486766 0.231329001399 0.768670998601 0.031568899515 
0.057500000000 0.055000000000 0.138426349041 0.861573650959 0.229172191022 0.770827808978 0.034584063829 
0.062500000000 0.060000000000 0.136593251475 0.863406748525 0.227046897706 0.772953102294 0.037574544265 
0.067500000000 0.065000000000 0.134782252413 0.865217747587 0.224953063576 0.775046936424 0.040540626464 
0.072500000000 0.070000000000 0.132993354906 0.867006645094 0.222890616497 0.777109383503 0.043482596207 
0.077500000000 0.075000000000 0.131226535984 0.868773464016 0.220859468774 0.779140531226 0.046400739015 
0.082500000000 0.080000000000 0.129481749197 0.870518250803 0.218859516680 0.781140483320 0.049295339805 
0.087500000000 0.085000000000 0.127758926959 0.872241073041 0.216890640468 0.783109359532 0.052166682571 
0.092500000000 0.090000000000 0.126057982661 0.873942017339 0.214952704707 0.785047295293 0.055015050110 
0.097500000000 0.095000000000 0.124378812617 0.875621187383 0.213045558841 0.786954441159 0.057840723775 
0.102500000000 0.100000000000 0.122721297822 0.877278702178 0.211169037907 0.788830962093 0.060643983262 
0.107500000000 0.105000000000 0.121085305564 0.878914694436 0.209322963328 0.790677036672 0.063425106414 
0.112500000000 0.110000000000 0.119470690882 0.880529309118 0.207507143773 0.792492856227 0.066184369056 
0.117500000000 0.115000000000 0.117877297904 0.882122702096 0.205721376031 0.794278623969 0.068922044842 
0.122500000000 0.120000000000 0.116304961056 0.883695038944 0.203965445880 0.796034554120 0.071638405130 
0.127500000000 0.125000000000 0.114753506165 0.885246493835 0.202239128950 0.797760871050 0.074333718870 
0.132500000000 0.130000000000 0.113222751469 0.886777248531 0.200542191548 0.799457808452 0.077008252499 
0.137500000000 0.135000000000 0.111712508528 0.888287491472 0.198874391458 0.801125608542 0.079662269866 
0.142500000000 0.140000000000 0.110222583061 0.889777416939 0.197235478698 0.802764521302 0.082296032152 
0.147500000000 0.145000000000 0.108752775701 0.891247224299 0.195625196233 0.804374803767 0.084909797817 
0.152500000000 0.150000000000 0.107302882692 0.892697117308 0.194043280657 0.805956719343 0.087503822542 
0.157500000000 0.155000000000 0.105872696517 0.894127303483 0.192489462820 0.807510537180 0.090078359191 
0.162500000000 0.160000000000 0.104462006471 0.895537993529 0.190963468425 0.809036531575 0.092633657777 
0.167500000000 0.165000000000 0.103070599192 0.896929400808 0.189465018579 0.810534981421 0.095169965437 
0.172500000000 0.170000000000 0.101698259131 0.898301740869 0.187993830311 0.812006169689 0.097687526409 
0.177500000000 0.175000000000 0.100344768993 0.899655231007 0.186549617051 0.813450382949 0.100186582024 
0.182500000000 0.180000000000 0.099009910135 0.900990089865 0.185132089078 0.814867910922 0.102667370692 
0.187500000000 0.185000000000 0.097693462930 0.902306537070 0.183740953932 0.816259046068 0.105130127905 
0.192500000000 0.190000000000 0.096395207096 0.903604792904 0.182375916802 0.817624083198 0.107575086233 
0.197500000000 0.195000000000 0.095114922004 0.904885077996 0.181036680886 0.818963319114 0.110002475334 
0.202500000000 0.200000000000 0.093852386951 0.906147613049 0.179722947716 0.820277052284 0.112412521962 
0.207500000000 0.205000000000 0.092607381415 0.907392618585 0.178434417476 0.821565582524 0.114805449976 
0.212500000000 0.210000000000 0.091379685285 0.908620314715 0.177170789281 0.822829210719 0.117181480363 
0.217500000000 0.215000000000 0.090169079074 0.909830920926 0.175931761443 0.824068238557 0.119540831247 
0.222500000000 0.220000000000 0.088975344112 0.911024655888 0.174717031703 0.825282968297 0.121883717919 
0.227500000000 0.225000000000 0.087798262718 0.912201737282 0.173526297130 0.826473702870 0.124210352851 
0.232500000000 0.230000000000 0.086637618361 0.913362381639 0.172359249790 0.827640750210 0.126520945727 
0.237500000000 0.235000000000 0.085493195725 0.914506804275 0.171215519725 0.828784480275 0.128815703475 
0.242500000000 0.240000000000 0.084364779957 0.915635220043 0.170094048379 0.829905951621 0.131094830374 
0.247500000000 0.245000000000 0.083252148046 0.916747851954 0.168987309021 0.831012690979 0.133358529033 
0.252500000000 0.250000000000 0.082154999400 0.917845000600 0.167838474955 0.832161525045 0.135607009666 
0.257500000000 0.255000000000 0.081072531905 0.918927468095 0.166299865637 0.833700134363 0.137840563266 
0.262500000000 0.260000000000 0.080001441604 0.919998558396 0.162656783863 0.837343216137 0.140060005408 
0.265000000000 0.265000000000 0.080001441604 0.919998558396 0.162656783863 0.837343216137 0.142268764757 

0.000000000000 0.000000000000 0.224711264931 0.775288735069 NaN          NaN          0.000000000000 
0.002500000000 0.000000000000 0.222090913644 0.777909086356 0.383522378199 0.616477621801 -0.000000000000 
0.007500000000 0.005000000000 0.219488231470 0.780511768530 0.383522378199 0.616477621801 0.003994788698 
0.012500000000 0.010000000000 0.216898423370 0.783101576630 0.378709595771 0.621290404229 0.007950024135 
0.017500000000 0.015000000000 0.214323329549 0.785676670451 0.374576997194 0.625423002806 0.011873201362 
0.022500000000 0.020000000000 0.211764301677 0.788235698323 0.370821569937 0.629178430063 0.015763487981 
0.027500000000 0.025000000000 0.209222329954 0.790777670046 0.367227003519 0.632772996481 0.019620562257 
0.032500000000 0.030000000000 0.206698208691 0.793301791309 0.363701621441 0.636298378559 0.023444452369 
0.037500000000 0.035000000000 0.204192617898 0.795807382102 0.360214138096 0.639785861904 0.027235336333 
0.042500000000 0.040000000000 0.201706156704 0.798293843296 0.356755766122 0.643244233878 0.030993448021 
0.047500000000 0.045000000000 0.199239357336 0.800760642664 0.353324715178 0.646675284822 0.034719042629 
0.052500000000 0.050000000000 0.196792692570 0.803207307430 0.349921058338 0.650078941662 0.038412385619 
0.057500000000 0.055000000000 0.194366581108 0.805633418892 0.346545283598 0.653454716402 0.042073749237 
0.062500000000 0.060000000000 0.191961392193 0.808038607807 0.343197935181 0.656802064819 0.045703411133 
0.067500000000 0.065000000000 0.189577449781 0.810422550219 0.339879534205 0.660120465795 0.049301653556 
0.072500000000 0.070000000000 0.187215036379 0.812784963621 0.336590563290 0.663409436710 0.052868762705 
0.077500000000 0.075000000000 0.184874396564 0.815125603436 0.333331464639 0.666668535361 0.056405028168 
0.082500000000 0.080000000000 0.182555740217 0.817444259783 0.330102640899 0.669897359101 0.059910742407 
0.087500000000 0.085000000000 0.180259245483 0.819740754517 0.326904456651 0.673095543349 0.063386200301 
0.092500000000 0.090000000000 0.177985061486 0.822014938514 0.323737240101 0.676262759899 0.066831698720 
0.097500000000 0.095000000000 0.175733310807 0.824266689193 0.320601284828 0.679398715172 0.070247536148 
0.102500000000 0.100000000000 0.173504091750 0.826495908250 0.317496851551 0.682503148449 0.073634012331 
0.107500000000 0.105000000000 0.171297480411 0.828702519589 0.314424169865 0.685575830135 0.076991427967 
0.112500000000 0.110000000000 0.169113532561 0.830886467439 0.311383439939 0.688616560061 0.080320084415 
0.117500000000 0.115000000000 0.166952285372 0.833047714628 0.308374834147 0.691625165853 0.083620283435 
0.122500000000 0.120000000000 0.164813758980 0.835186241020 0.305398498625 0.694601501375 0.086892326950 
0.127500000000 0.125000000000 0.162697957912 0.837302042088 0.302454554758 0.697545445242 0.090136516830 
0.132500000000 0.130000000000 0.160604872393 0.839395127607 0.299543100579 0.700456899421 0.093353154695 
0.137500000000 0.135000000000 0.158534479524 0.841465520476 0.296664212099 0.703335787901 0.096542541732 
0.142500000000 0.140000000000 0.156486744368 0.843513255632 0.293817944547 0.706182055453 0.099704978537 
0.147500000000 0.145000000000 0.154461620929 0.845538379071 0.291004333544 0.708995666456 0.102840764958 
0.152500000000 0.150000000000 0.152459053050 0.847540946950 0.288223396200 0.711776603800 0.105950199964 
0.157500000000 0.155000000000 0.150478975229 0.849521024771 0.285475132144 0.714524867856 0.109033581517 
0.162500000000 0.160000000000 0.148521313367 0.851478686633 0.282759524488 0.717240475512 0.112091206460 
0.167500000000 0.165000000000 0.146585985442 0.853414014558 0.280076540735 0.719923459265 0.115123370409 
0.172500000000 0.170000000000 0.144672902138 0.855327097862 0.277426133624 0.722573866376 0.118130367660 
0.177500000000 0.175000000000 0.142781967405 0.857218032595 0.274808241931 0.725191758069 0.121112491102 
0.182500000000 0.180000000000 0.140913078982 0.859086921018 0.272222791210 0.727777208790 0.124070032134 
0.187500000000 0.185000000000 0.139066128868 0.860933871132 0.269669694502 0.730330305498 0.127003280593 
0.192500000000 0.190000000000 0.137241003762 0.862758996238 0.267148852994 0.732851147006 0.129912524687 
0.197500000000 0.195000000000 0.135437585459 0.864562414541 0.264660156641 0.735339843359 0.132798050931 
0.202500000000 0.200000000000 0.133655751217 0.866344248783 0.262203484756 0.737796515244 0.135660144093 
0.207500000000 0.205000000000 0.131895374094 0.868104625906 0.259778706565 0.740221293435 0.138499087138 
0.212500000000 0.210000000000 0.130156323259 0.869843676741 0.257385681730 0.742614318270 0.141315161182 
0.217500000000 0.215000000000 0.128438464278 0.871561535722 0.255024260839 0.744975739161 0.144108645450 
0.222500000000 0.220000000000 0.126741659378 0.873258340622 0.252694285743 0.747305714257 0.146879817230 
0.227500000000 0.225000000000 0.125065767689 0.874934232311 0.250395588493 0.749604411507 0.149628951842 
0.232500000000 0.230000000000 0.123410645452 0.876589354548 0.248127975857 0.751872024143 0.152356322600 
0.237500000000 0.235000000000 0.121776146007 0.878223853993 0.245891082204 0.754108917796 0.155062200810 
0.242500000000 0.240000000000 0.120162118158 0.879837881842 0.243683178861 0.756316821139 0.157746855975 
0.247500000000 0.245000000000 0.118568393125 0.881431606875 0.241492984750 0.758507015250 0.160410557748 
0.252500000000 0.250000000000 0.116994704596 0.883005295404 0.239252480013 0.760747519987 0.163053590144 
0.257500000000 0.255000000000 0.115440277457 0.884559722543 0.236604244153 0.763395755847 0.165676337385 
0.262500000000 0.260000000000 0.113901752271 0.886098247729 0.231706186313 0.768293813687 0.168279723582 
0.265000000000 0.265000000000 0.113901752271 0.886098247729 0.231706186313 0.768293813687 0.170867430995 

0.000000000000 0.000000000000 0.290005203437 0.709994796563 NaN          NaN          0.000000000000 
0.002500000000 0.000000000000 0.287049901933 0.712950098067 0.514567946540 0.485432053460 -0.000000000000 
0.007500000000 0.005000000000 0.284105896783 0.715894103217 0.514567946540 0.485432053460 0.004761710486 
0.012500000000 0.010000000000 0.281168596830 0.718831403170 0.509293090442 0.490706909558 0.009478704684 
0.017500000000 0.015000000000 0.278239963099 0.721760036901 0.504522409756 0.495477590244 0.014159172218 
0.022500000000 0.020000000000 0.275321661004 0.724678338996 0.500106218477 0.499893781523 0.018802450689 
0.027500000000 0.025000000000 0.272415037007 0.727584962993 0.495865016008 0.504134983992 0.023408155145 
0.032500000000 0.030000000000 0.269521222374 0.730478777626 0.491699742719 0.508300257281 0.027976204598 
0.037500000000 0.035000000000 0.266641205716 0.733358794284 0.487566844415 0.512433155585 0.032506687631 
0.042500000000 0.040000000000 0.263775871842 0.736224128158 0.483450436055 0.516549563945 0.036999773106 
0.047500000000 0.045000000000 0.260926021099 0.739073978901 0.479345992201 0.520654007799 0.041455666365 
0.052500000000 0.050000000000 0.258092379839 0.741907620161 0.475252978995 0.524747021005 0.045874591073 
0.057500000000 0.055000000000 0.255275607366 0.744724392634 0.471172074084 0.528827925916 0.050256782312 
0.062500000000 0.060000000000 0.252476301520 0.747523698480 0.467104256937 0.532895743063 0.054602483863 
0.067500000000 0.065000000000 0.249695003608 0.750304996392 0.463050545136 0.536949454864 0.058911946872 
0.072500000000 0.070000000000 0.246932202922 0.753067797078 0.459011926277 0.540988073723 0.063185428955 
0.077500000000 0.075000000000 0.244188340913 0.755811659087 0.454989343041 0.545010656959 0.067423193466 
0.082500000000 0.080000000000 0.241463815046 0.758536184954 0.450983691447 0.549016308553 0.071625508849 
0.087500000000 0.085000000000 0.238758982350 0.761241017650 0.446995822141 0.553004177859 0.075792648042 
0.092500000000 0.090000000000 0.236074162701 0.763925837299 0.443026542334 0.556973457666 0.079924887948 
0.097500000000 0.095000000000 0.233409641829 0.766590358171 0.439076617832 0.560923382168 0.084022508935 
0.102500000000 0.100000000000 0.230765674084 0.769234325916 0.435146775038 0.564853224962 0.088085794391 
0.107500000000 0.105000000000 0.228142484978 0.771857515022 0.431237702888 0.568762297112 0.092115030312 
0.112500000000 0.110000000000 0.225540273503 0.774459726497 0.427350054687 0.572649945313 0.096110504926 
0.117500000000 0.115000000000 0.222959214266 0.777040785734 0.423484449866 0.576515550134 0.100072508352 
0.122500000000 0.120000000000 0.220399459433 0.779600540567 0.419641475632 0.580358524368 0.104001332284 
0.127500000000 0.125000000000 0.217861140511 0.782138859489 0.415821688515 0.584178311485 0.107897269704 
0.132500000000 0.130000000000 0.215344369975 0.784655630025 0.412025615826 0.587974384174 0.111760614621 
0.137500000000 0.135000000000 0.212849242757 0.787150757243 0.408253757016 0.591746242984 0.115591661829 
0.142500000000 0.140000000000 0.210375837598 0.789624162402 0.404506584940 0.595493415060 0.119390706689 
0.147500000000 0.145000000000 0.207924218297 0.792075781703 0.400784547042 0.599215452958 0.123158044924 
0.152500000000 0.150000000000 0.205494434836 0.794505565164 0.397088066458 0.602911933542 0.126893972439 
0.157500000000 0.155000000000 0.203086524419 0.796913475581 0.393417543035 0.606582456965 0.130598785147 
0.162500000000 0.160000000000 0.200700512417 0.799299487583 0.389773354291 0.610226645709 0.134272778815 
0.167500000000 0.165000000000 0.198336413230 0.801663586770 0.386155856303 0.613844143697 0.137916248924 
0.172500000000 0.170000000000 0.195994231077 0.804005768923 0.382565384536 0.617434615464 0.141529490534 
0.177500000000 0.175000000000 0.193673960720 0.806326039280 0.379002254618 0.620997745382 0.145112798166 
0.182500000000 0.180000000000 0.191375588125 0.808624411875 0.375466763061 0.624533236939 0.148666465689 
0.187500000000 0.185000000000 0.189099091065 0.810900908935 0.371959187940 0.628040812060 0.152190786221 
0.192500000000 0.190000000000 0.186844439678 0.813155560322 0.368479789528 0.631520210472 0.155686052031 
0.197500000000 0.195000000000 0.184611596971 0.815388403029 0.365028810889 0.634971189111 0.159152554457 
0.202500000000 0.200000000000 0.182400519296 0.817599480704 0.361606478443 0.638393521557 0.162590583820 
0.207500000000 0.205000000000 0.180211156771 0.819788843229 0.358213002491 0.641786997509 0.166000429356 
0.212500000000 0.210000000000 0.178043453682 0.821956546318 0.354848577715 0.645151422285 0.169382379147 
0.217500000000 0.215000000000 0.175897348841 0.824102651159 0.351513383618 0.648486616382 0.172736720052 
0.222500000000 0.220000000000 0.173772775930 0.826227224070 0.348207584661 0.651792415339 0.176063737657 
0.227500000000 0.225000000000 0.171669663799 0.828330336201 0.344931327620 0.655068672380 0.179363716216 
0.232500000000 0.230000000000 0.169587936720 0.830412063280 0.341684715424 0.658315284576 0.182636938608 
0.237500000000 0.235000000000 0.167527514339 0.832472485661 0.338467602548 0.661532397452 0.185883686335 
0.242500000000 0.240000000000 0.165488309721 0.834511690279 0.335278201982 0.664721798018 0.189104239827 
0.247500000000 0.245000000000 0.163470215962 0.836529784038 0.332104768840 0.667895231160 0.192298880853 
0.252500000000 0.250000000000 0.161473031479 0.838526968521 0.328881129945 0.671118870055 0.195467907576 
0.257500000000 0.255000000000 0.159496069881 0.840503930119 0.325256242082 0.674743757918 0.198611717327 
0.262500000000 0.260000000000 0.157535823719 0.842464176281 0.319149288723 0.680850711277 0.201731237251 
0.265000000000 0.265000000000 0.157535823719 0.842464176281 0.319149288723 0.680850711277 0.204830502975 

0.000000000000 0.000000000000 0.351827316486 0.648172683514 NaN          NaN          0.000000000000 
0.002500000000 0.000000000000 0.348676198724 0.651323801276 0.631527280142 0.368472719858 -0.000000000000 
0.007500000000 0.005000000000 0.345528598773 0.654471401227 0.631527280142 0.368472719858 0.005495122871 
